Carro 24,24.78 
Carro 26,40.95 
Carro 27,42.39 
Carro 28,40.4 
Carro 29,45.87 
Carro 30,37.65 
Carro 31,48.45 
Carro 32,49.76 
Carro 33,50.71 
Carro 35,54.07 
Carro 35,54.07 
Carro 37,51.52 
Carro 37,51.52 
Carro 38,48.9 
Carro 39,54.33 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 1,52.13 
Carro 1,52.13 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 9,19.33 
Carro 9,19.33 
Carro 10,24.87 
Carro 12,57.07 
Carro 13,50.59 
Carro 14,51.02 
Carro 15,48.42 
Carro 16,51.11 
Carro 17,44.33 
Carro 18,50.03 
Carro 19,42.23 
Carro 20,52.97 
Carro 21,50.06 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 26,40.95 
Carro 27,42.39 
Carro 28,40.4 
Carro 29,45.87 
Carro 30,37.65 
Carro 31,48.45 
Carro 32,49.76 
Carro 33,50.71 
Carro 35,54.07 
Carro 37,51.52 
Carro 37,51.52 
Carro 38,48.9 
Carro 39,54.33 
Carro 1,44.09 
Carro 4,51.06 
Carro 6,42.85 
Carro 7,46.06 
Carro 7,46.06 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 9,19.33 
Carro 10,24.87 
Carro 12,57.07 
Carro 13,50.59 
Carro 14,51.02 
Carro 14,51.02 
Carro 15,48.42 
Carro 16,51.11 
Carro 17,44.33 
Carro 18,50.03 
Carro 19,42.23 
Carro 20,52.97 
Carro 21,50.06 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 9,19.33 
Carro 10,24.87 
Carro 12,57.07 
Carro 13,50.59 
Carro 14,51.02 
Carro 14,51.02 
Carro 15,48.42 
Carro 16,51.11 
Carro 17,44.33 
Carro 18,50.03 
Carro 19,42.23 
Carro 20,52.97 
Carro 21,50.06 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 24,24.78 
Carro 26,40.95 
Carro 27,42.39 
Carro 28,40.4 
Carro 29,45.87 
Carro 30,37.65 
Carro 31,48.45 
Carro 32,49.76 
Carro 33,50.71 
Carro 34,51.07 
Carro 35,54.07 
Carro 37,51.52 
Carro 37,51.52 
Carro 38,48.9 
Carro 39,54.33 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 8,50.84 
Carro 8,50.84 
Carro 8,50.84 
Carro 8,50.84 
Carro 8,50.84 
Carro 8,50.84 
Carro 8,50.84 
Carro 8,50.84 
Carro 8,50.84 
Carro 8,50.84 
Carro 10,19.33 
Carro 10,19.33 
Carro 12,30.53 
Carro 12,30.53 
Carro 12,30.53 
Carro 12,30.53 
Carro 12,30.53 
Carro 13,57.07 
Carro 16,48.42 
Carro 18,50.03 
Carro 1,52.13 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 9,19.33 
Carro 10,24.87 
Carro 12,57.07 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 9,19.33 
Carro 10,24.87 
Carro 12,57.07 
Carro 13,50.59 
Carro 14,51.02 
Carro 14,51.02 
Carro 15,48.42 
Carro 16,51.11 
Carro 17,44.33 
Carro 18,50.03 
Carro 19,42.23 
Carro 20,52.97 
Carro 21,50.06 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 23,54.43 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 9,19.33 
Carro 10,24.87 
Carro 12,57.07 
Carro 13,50.59 
Carro 14,51.02 
Carro 14,51.02 
Carro 1,52.13 
Carro 2,50.51 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 6,58.33 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 4,49.16 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
